"date","count","lat","long","train1","train2","train3","aspect_250m","bottom_salinity_mean_resample_250m","bpi_4000_20000_250m","bpi_500_5000_250m","chloro_a_mean_resample_250m","chloro_a_sd_resample_250m","depth_250m","distance_from_coast_250m","distance_to_rivers_250m","fishing_effort_mean_250m","fishing_effort_quantiles_250m","o2_bottom_mean_resample_250m","o2_bottom_sd_resample_250m","o2_surface_mean_resample_250m","o2_surface_sd_resample_250m","ph_mean_resample_250m","ph_sd_resample_250m","primary_productivity_mean_resample_250m","primary_productivity_sd_resample_250m","secchi_depth_mean_resample_250m","secchi_depth_sd_resample_250m","slope_250m","summer_bottomT_mean_resample_250m","summer_surfaceT_mean_resample_250m","surface_salinity_mean_resample_250m","wave_sig_height_mean_resample_250m","wave_sig_height_sd_resample_250m","winter_bottomT_mean_resample_250m","winter_surfaceT_mean_resample_250m","year_round_bottomT_mean_resample_250m","year_round_bottomT_sd_resample_250m","year_round_surfaceT_mean_resample_250m","year_round_surfaceT_sd_resample_250m"
2022-05-30,0,57.33023,11.85368,1,1,1,333,33.7008209228516,4,-1,1.3530056476593,0.396381676197052,34,10109,37299,0,1,264.517944335938,34.8923263549805,318.575500488281,41.319766998291,8.10582447052002,0.0440938025712967,2376.90795898438,1157.64404296875,11.7894802093506,1.103182554245,0.12811703979969,8.29552841186523,15.3951892852783,17.9462432861328,0.762095928192139,0.0783777609467506,7.74110794067383,3.5862672328949,9.15056896209717,2.85508990287781,10.1183853149414,5.89281749725342
2022-05-30,0,57.38055,11.89085,1,1,0,180,25.2694549560547,5,-5,1.46416842937469,0.443724125623703,27,3005,28011,0,1,292.705200195312,39.9215660095215,321.337097167969,42.5206565856934,8.10184383392334,0.0433537214994431,2776.63232421875,1375.23291015625,11.3538208007812,1.16222953796387,0.114591404795647,12.2861270904541,15.4817972183228,17.0244560241699,0.669567823410034,0.0744573995471001,5.47547292709351,3.34062099456787,9.89517593383789,4.66392517089844,10.0481157302856,5.99792718887329
2022-05-30,0,57.44472,11.63982,0,1,1,45,34.1734809875488,0,0,1.28325092792511,0.412696003913879,48,17112,50522,7,10,267.984588623047,30.1416397094727,311.976745605469,39.3021469116211,8.11438179016113,0.0475681088864803,2139.498046875,1176.75341796875,12.3620471954346,1.22846817970276,0.0405142270028591,7.9005126953125,15.2414722442627,20.7829933166504,0.828647553920746,0.080375149846077,7.60923385620117,3.98496747016907,8.70150566101074,2.41548609733582,10.2253246307373,5.72635889053345
2022-05-30,0,57.49177,11.9024,0,0,0,315,20.6873722076416,10,0,1.70803916454315,0.559035003185272,8,1384,20426,0,1,311.604187011719,42.2154312133789,321.993286132812,42.7539443969727,8.08955097198486,0.0498083159327507,3847.19995117188,2193.30102539062,10.9016103744507,1.39118564128876,0.162056505680084,15.7464876174927,15.81907081604,16.8000469207764,0.550181925296783,0.0658514425158501,4.06812238693237,3.05054235458374,10.7606811523438,5.95991373062134,10.0308179855347,6.15054130554199
2022-05-30,0,57.49513,11.86595,1,1,1,120,22.7158966064453,6,1,1.63409042358398,0.494510918855667,15,4134,24625,0,1,309.304107666016,38.4993362426758,322.381378173828,42.6080474853516,8.08688926696777,0.0502192154526711,3727.74975585938,2081.60620117188,11.0185222625732,1.30188751220703,0.167043998837471,14.0334253311157,15.5768728256226,16.6855659484863,0.608994960784912,0.0696534886956215,4.58760452270508,3.18348217010498,10.3462791442871,5.38967514038086,10.0021047592163,6.05778980255127
2022-05-30,0,57.50255,11.90783,1,1,1,45,18.484317779541,12,-2,1.77084517478943,0.598831415176392,9,1237,19875,0,1,317.518432617188,42.7944488525391,322.342864990234,43.049259185791,8.08592319488525,0.0509843900799751,4133.15283203125,2408.91015625,10.7963771820068,1.45404171943665,0.162056505680084,16.0248241424561,15.9754695892334,16.699291229248,0.522581815719604,0.0641000121831894,3.44022488594055,2.94862079620361,10.4042234420776,6.14616441726685,10.0371541976929,6.21691751480103
2022-05-30,0,57.50448,11.90185,1,0,0,174,18.0569438934326,12,0,1.79070568084717,0.604792833328247,6,927,20676,0,1,318.578918457031,42.7844657897949,322.447845458984,43.0080223083496,8.08431816101074,0.051508542150259,4255.509765625,2498.32861328125,10.7606515884399,1.46725165843964,0.316423058509827,16.0109577178955,15.9624919891357,16.6323394775391,0.527371466159821,0.0645729079842567,3.34582424163818,2.94953083992004,10.3224678039551,6.15888595581055,10.0325174331665,6.21336936950684
2022-05-30,0,57.52333,11.90327,1,1,1,229,17.2864093780518,9,0,1.90157306194305,0.666283309459686,7,1384,21651,0,1,322.127410888672,42.8076591491699,323.892974853516,42.9070205688477,8.07869434356689,0.0538270324468613,4926.728515625,2989.13549804688,10.5632371902466,1.57315361499786,0.487844198942184,16.0074062347412,15.9180507659912,16.5325679779053,0.49755984544754,0.0615390315651894,3.19887161254883,2.97743129730225,10.1988315582275,6.18544673919678,10.0338191986084,6.19807004928589
2022-05-30,0,57.5274,11.79345,1,1,1,90,30.7284965515137,1,-1,1.57302033901215,0.455870896577835,22,4316,34212,0,5,275.459106445312,37.5340118408203,322.272827148438,42.6566886901855,8.06294059753418,0.0586118660867214,3778.14111328125,2157.32299804688,11.169487953186,1.26668322086334,1.98784669911844e-16,10.2556896209717,15.4261693954468,16.7049427032471,0.658009946346283,0.0734237432479858,6.88158416748047,3.29936742782593,9.84674835205078,3.83357071876526,10.0075845718384,5.99863576889038
2022-05-30,0,57.54942,11.52492,1,1,0,59,34.4428215026855,-17,-6,1.28905034065247,0.431701362133026,76,20758,50714,5,10,269.631378173828,27.7727890014648,309.491333007812,38.7531623840332,8.11766147613525,0.0486521348357201,2153.107421875,1197.59033203125,12.4688634872437,1.29905915260315,0.167043998837471,7.62019538879395,15.1277437210083,21.9688320159912,0.878304481506348,0.0843360126018524,7.56128787994385,4.16835641860962,8.31393718719482,2.01683068275452,10.2641773223877,5.64481210708618
2022-05-30,0,57.65427,11.80578,1,0,0,242,20.6781444549561,3,2,1.25110983848572,0.509210765361786,5,375,10454,0,1,309.557067871094,46.527286529541,339.893859863281,47.9312171936035,7.22637844085693,0.154128924012184,4853.455078125,3784.11083984375,9.15519523620605,1.43840992450714,1.19138765335083,16.8821144104004,14.8414897918701,7.71584177017212,0.362774848937988,0.0364700891077518,4.26527881622314,2.86513900756836,11.4187517166138,6.40442609786987,9.79863452911377,6.1551570892334
2022-05-30,0,57.65593,11.81635,1,1,1,215,23.3676013946533,4,-3,1.00192201137543,0.404858976602554,13,1487,8997,0,1,298.671234130859,48.8477745056152,341.658203125,48.7457427978516,7.05091238021851,0.143130093812943,3941.64892578125,3098.66577148438,8.93688774108887,1.30082321166992,0.246436953544617,17.2559967041016,14.6513576507568,6.38775014877319,0.386037468910217,0.0405345670878887,4.84154844284058,2.89938998222351,12.0221366882324,6.47082376480103,9.78769588470459,6.14060878753662
2022-05-30,0,57.65642,11.82508,0,1,1,307,20.1596832275391,4,0,0.833434283733368,0.342998415231705,7,1780,7997,0,1,307.005737304688,49.9184761047363,344.19287109375,50.0786056518555,6.94304418563843,0.137220188975334,3293.53564453125,2645.6474609375,8.26403999328613,1.34843254089355,0.326632648706436,16.8335227966309,14.533052444458,5.32817220687866,0.369751274585724,0.0394410155713558,4.55293989181519,2.89958190917969,11.7091102600098,6.43964433670044,9.79049205780029,6.15988349914551
2022-05-30,0,57.66433,11.81467,0,1,1,15,22.1864566802979,2,-3,1.0761444568634,0.470664381980896,11,1280,8522,0,1,304.946105957031,46.6801795959473,342.741790771484,48.9685516357422,7.09905576705933,0.146159663796425,4190.30908203125,3322.18920898438,8.8303918838501,1.32668817043304,0.743700683116913,16.9208374023438,14.7572450637817,6.31485605239868,0.395068883895874,0.0436564311385155,4.56422424316406,2.85152983665466,11.6242446899414,6.37115049362183,9.78690242767334,6.15840244293213
2022-05-30,0,59.45085,24.78739,1,1,0,149,5.81369924545288,7,6,1.8749520778656,1.53993535041809,7,1125,5875,0,1,347.066650390625,44.303783416748,354.759735107422,45.1056098937988,8.28441429138184,0.0476766712963581,6851.15234375,6099.2373046875,8.28376197814941,1.67518186569214,0.501120626926422,8.82551574707031,12.739691734314,5.51821660995483,0.18458203971386,0.0184096172451973,3.44226908683777,2.82387781143188,7.4027304649353,4.73092937469482,8.42776584625244,5.83892011642456
2022-05-30,1,59.5088,24.5012,1,1,0,90,6.55216693878174,-4,1,1.46355211734772,1.12647986412048,35,7523,22097,0,5,332.7509765625,36.3033905029297,357.007659912109,48.2310180664062,8.22831630706787,0.0468794889748096,2411.30126953125,1926.08312988281,8.74541854858398,1.52551877498627,0,4.96089363098145,12.5062389373779,5.59834718704224,0.530697822570801,0.060366690158844,4.38288831710815,2.81531310081482,5.72602128982544,2.90008687973022,8.45854759216309,5.98343563079834
2022-05-30,1,59.53833,24.68667,1,1,1,252,7.1375675201416,-13,0,1.49306583404541,1.18558645248413,42,10369,22286,4,9,281.653076171875,39.3335723876953,357.184783935547,47.7266998291016,8.23671340942383,0.0467720925807953,2502.22290039062,1961.03747558594,8.70978260040283,1.53935241699219,0.779258787631989,4.24134206771851,12.5194072723389,5.53153657913208,0.413731068372726,0.0373676717281342,4.87674474716187,2.79497504234314,5.14887189865112,1.78472757339478,8.40456295013428,5.96653699874878
2022-05-30,0,62.7662,18.2991,0,0,1,81,5.94741821289062,4,-3,1.43430972099304,1.22628080844879,76,7919,30915,0,1,298.421722412109,27.3089256286621,374.054046630859,44.261100769043,7.978928565979,0.0632672905921936,1841.43078613281,1549.13977050781,8.09560012817383,1.60589599609375,0.405135601758957,3.5349268913269,10.6621160507202,4.25560283660889,0.618075132369995,0.038841899484396,4.03817176818848,1.95945382118225,3.68759799003601,0.637041628360748,6.86497497558594,5.39874696731567
2022-05-30,0,62.78277,18.392,1,1,1,270,6.10328435897827,-9,12,1.41293978691101,1.22385430335999,86,12698,31935,0,1,285.142883300781,19.0582141876221,373.619171142578,44.7648887634277,7.98587894439697,0.056014146655798,1632.85583496094,1471.1181640625,8.18591690063477,1.58490598201752,0.229181900620461,3.71680283546448,10.6098651885986,4.36661195755005,0.662566006183624,0.0390373058617115,3.99906516075134,1.99444735050201,3.75276470184326,0.458659082651138,6.8876781463623,5.4317684173584
2022-05-30,0,62.79948,18.31832,1,0,1,177,5.82457828521729,0,0,1.43681132793427,1.22115278244019,74,5280,23743,0,1,312.395751953125,29.7242126464844,374.676300048828,44.4334182739258,7.97550010681152,0.0651981309056282,1889.3974609375,1568.46228027344,8.05607128143311,1.60232603549957,0.602265179157257,3.4098002910614,10.612621307373,4.21249151229858,0.548121154308319,0.0347509831190109,3.95648336410522,1.94056379795074,3.67662501335144,0.792728960514069,6.82897329330444,5.37746381759644
2022-05-30,0,62.79972,18.28818,1,1,1,18,5.70726633071899,-1,2,1.44673991203308,1.22403216362,65,4773,22147,0,1,323.277099609375,30.7216033935547,375.042266845703,44.4803237915039,7.96819448471069,0.0713169202208519,1999.15002441406,1626.59509277344,7.98544454574585,1.6185188293457,0.27177569270134,3.34996652603149,10.6522397994995,4.13794708251953,0.49449959397316,0.0323619470000267,3.83497834205627,1.91211533546448,3.71787786483765,0.965644359588623,6.81697511672974,5.36856412887573
2022-05-30,0,62.8183,18.39563,1,1,1,3,5.90060520172119,-4,2,1.39490509033203,1.19339323043823,84,6773,28629,0,1,305.422027587891,27.7164287567139,373.958251953125,44.3061943054199,7.98801708221436,0.0560894943773746,1635.16809082031,1451.24792480469,8.19271373748779,1.57338309288025,0.545046806335449,3.49884486198425,10.5145530700684,4.36416101455688,0.555849671363831,0.0338022112846375,3.9598491191864,1.99624717235565,3.69291043281555,0.707916617393494,6.83644580841064,5.37061977386475
2022-05-30,0,62.82738,18.45655,1,1,0,111,6.02562761306763,-10,-1,1.38310050964355,1.18753290176392,101,8419,29175,0,1,294.148284912109,22.8928108215332,373.827301025391,44.5100593566895,7.98937797546387,0.0543073676526546,1580.20251464844,1434.85949707031,8.21560192108154,1.56110823154449,0.617070555686951,3.63406944274902,10.4923782348633,4.38673877716064,0.646541953086853,0.0401341244578362,4.00123119354248,1.98612630367279,3.72428131103516,0.548091053962708,6.83617734909058,5.38949489593506
2022-05-30,0,62.851,18.52182,1,1,1,315,6.03356599807739,6,-10,1.37357246875763,1.1830427646637,98,5816,30614,0,1,292.6484375,22.4112377166748,373.953002929688,44.7373962402344,7.99058628082275,0.0525565221905708,1545.00756835938,1459.37097167969,8.22837257385254,1.55244982242584,0.202570334076881,3.64615654945374,10.4384479522705,4.39989566802979,0.667717635631561,0.0407319776713848,3.98941683769226,1.97941184043884,3.7278208732605,0.538128674030304,6.81816959381104,5.39471960067749
2022-05-30,0,62.8632,18.58355,1,1,1,0,6.11316204071045,-2,-7,1.37976157665253,1.20019161701202,111,11427,34185,0,1,287.383850097656,17.8712348937988,373.848480224609,45.2171173095703,7.99052000045776,0.0513801984488964,1491.01989746094,1446.49792480469,8.24313640594482,1.5511782169342,0.114591404795647,3.74579167366028,10.4766931533813,4.41978454589844,0.70422101020813,0.0421034246683121,3.98050260543823,1.97607326507568,3.7632532119751,0.445967346429825,6.84691953659058,5.44410371780396
2022-05-30,0,62.88418,18.6186,1,1,1,97,6.11728477478027,-6,-6,1.38184380531311,1.205810546875,113,15125,36011,0,1,287.971466064453,17.0147342681885,373.938446044922,45.3111534118652,7.99061393737793,0.051088485866785,1478.53918457031,1453.40588378906,8.23988723754883,1.54900193214417,1.12626719474792,3.73634123802185,10.4636001586914,4.42092180252075,0.707986533641815,0.0423990041017532,3.98674058914185,1.96042001247406,3.76088571548462,0.433638900518417,6.83591604232788,5.45338010787964
2022-05-30,0,62.9068,18.63295,1,0,1,326,5.96884727478027,12,1,1.38194227218628,1.20340383052826,87,10091,35233,0,1,302.237762451172,24.4817733764648,374.134307861328,45.3685455322266,7.99061727523804,0.0513032376766205,1483.73974609375,1462.525390625,8.22287940979004,1.54311537742615,0.993119180202484,3.54892086982727,10.4468660354614,4.40356397628784,0.697358548641205,0.0435581170022488,3.97546720504761,1.9204249382019,3.69857144355774,0.617897093296051,6.81130790710449,5.45748853683472
2022-05-31,0,55.75,15.72548,1,1,1,153,10.4430656433105,4,1,1.32759547233582,0.80184018611908,51,41109,84654,0,2,263.937683105469,43.3852577209473,341.351287841797,38.8336448669434,8.0965518951416,0.0349240899085999,2430.541015625,1806.68041992188,9.4306755065918,1.37271976470947,0.384346008300781,5.48533725738525,13.0874433517456,7.3744945526123,1.05889225006104,0.066076934337616,7.41033315658569,4.92652273178101,6.64905309677124,1.66580533981323,9.74974346160889,5.23689603805542
2022-05-31,0,55.82087,15.68278,0,1,1,0,8.6114673614502,-1,0,1.32191669940948,0.821226596832275,50,27005,72622,0,3,303.505249023438,40.513069152832,342.560791015625,38.4779663085938,8.09596824645996,0.0358066074550152,2396.4375,1782.89709472656,9.43539905548096,1.36786675453186,0.114591404795647,5.60395908355713,12.956093788147,7.31083869934082,1.03492963314056,0.0690294429659843,6.14498710632324,4.80998277664185,6.13174247741699,1.72498905658722,9.60600471496582,5.18978691101074
2022-05-31,0,55.83298,15.79757,1,1,1,0,8.78202724456787,-1,-1,1.32928395271301,0.830876588821411,52,28172,65090,1,8,296.584503173828,41.1075439453125,343.005706787109,38.5002975463867,8.09623908996582,0.0358206406235695,2411.73364257812,1804.32189941406,9.42667293548584,1.3717132806778,0.114591404795647,5.51379585266113,12.906759262085,7.2910099029541,1.04313206672668,0.0703263729810715,6.13805055618286,4.75722742080688,6.07858800888062,1.64532935619354,9.55031490325928,5.18015241622925
2022-05-31,0,55.83305,15.84448,1,1,0,90,9.24508380889893,-1,-2,1.32926940917969,0.830041408538818,54,30347,66230,0,6,283.589721679688,42.4192008972168,343.028381347656,38.533519744873,8.09622669219971,0.0356460921466351,2411.60986328125,1805.93798828125,9.42838478088379,1.37180876731873,1.98784669911844e-16,5.48571634292603,12.9227638244629,7.2911491394043,1.04739058017731,0.0705975592136383,6.35285043716431,4.74929618835449,6.14750862121582,1.56633114814758,9.55075550079346,5.182785987854
2022-05-31,0,55.85438,15.91273,1,1,1,36,8.78487586975098,1,4,1.33123016357422,0.838849902153015,44,31107,65086,0,1,293.210754394531,43.7208061218262,343.408355712891,38.4930953979492,8.09610462188721,0.0358190275728703,2407.53491210938,1811.62756347656,9.42900848388672,1.37597823143005,0.286476522684097,5.54499673843384,12.8931407928467,7.27475357055664,1.04496991634369,0.0711178854107857,6.06575393676758,4.71534538269043,6.02633285522461,1.59649932384491,9.50986289978027,5.17008781433105
2022-05-31,0,55.85685,15.77263,1,1,1,288,8.32526016235352,-1,0,1.33194017410278,0.832026720046997,46,22283,61480,0,1,309.430389404297,39.4983062744141,343.337188720703,38.3500671386719,8.09623336791992,0.0360200479626656,2418.65698242188,1808.97717285156,9.42327308654785,1.36692929267883,0.0905925035476685,5.76623201370239,12.8132123947144,7.27546262741089,1.02985394001007,0.0703443437814713,5.78800868988037,4.72639226913452,6.09151220321655,1.78492987155914,9.49210166931152,5.15645456314087
2022-05-31,0,55.86278,15.84032,1,1,0,218,8.25475978851318,2,4,1.33507084846497,0.840644478797913,41,24140,60022,0,1,311.453582763672,39.793327331543,343.567840576172,38.3103408813477,8.09609031677246,0.0359955914318562,2423.45483398438,1811.96105957031,9.42274284362793,1.37239980697632,0.36686697602272,5.76535606384277,12.8079948425293,7.2678861618042,1.03369808197021,0.070738673210144,5.71118497848511,4.71531772613525,6.04873275756836,1.7711318731308,9.47033786773682,5.1450080871582
2022-05-31,0,55.88235,15.72665,1,1,1,270,7.93741083145142,0,-2,1.32536840438843,0.816196620464325,43,15109,58654,0,1,324.085662841797,37.1877326965332,343.632202148438,38.1455535888672,8.09598541259766,0.0361750721931458,2412.30615234375,1794.37756347656,9.4297399520874,1.35215771198273,1.98784669911844e-16,6.26612663269043,12.7508134841919,7.26462364196777,1.0094256401062,0.0699771791696548,5.45391893386841,4.69926118850708,6.26916742324829,2.02428936958313,9.44780158996582,5.1328010559082
2022-05-31,0,55.91767,15.76013,1,1,1,333,7.56490564346313,8,-1,1.32768380641937,0.798119783401489,30,9412,49851,0,1,341.186950683594,31.0790748596191,344.555053710938,37.5878829956055,8.09567642211914,0.0356357730925083,2446.26953125,1773.29406738281,9.42439937591553,1.32083094120026,0.384346008300781,7.71828699111938,12.599268913269,7.25308179855347,0.983709871768951,0.0689843818545341,5.02113437652588,4.6344141960144,6.97055244445801,2.72927045822144,9.31231594085693,5.05086469650269
2022-05-31,0,55.95242,15.89353,1,1,1,360,7.99125909805298,-3,-1,1.34055078029633,0.817513883113861,40,16587,44654,0,1,318.726013183594,42.2016944885254,345.502624511719,36.6831245422363,8.09502983093262,0.0352287963032722,2517.92919921875,1834.41955566406,9.41749095916748,1.33250200748444,0.114591404795647,6.60075807571411,12.4926795959473,7.24363803863525,0.990214407444,0.0700679495930672,5.30831480026245,4.61708116531372,6.3279972076416,2.05275821685791,9.16926670074463,4.9148530960083
2022-05-31,0,56.36885,16.20032,1,1,1,270,7.34500598907471,-4,0,1.4915566444397,0.785437762737274,20,12755,16904,0,1,339.756134033203,45.0376853942871,348.042022705078,44.3362121582031,8.1011381149292,0.0388453491032124,2865.47631835938,1916.24060058594,9.06663799285889,1.18848633766174,9.93923349559222e-17,9.66601848602295,14.1577949523926,7.09981966018677,0.496809124946594,0.0397071503102779,3.75902032852173,3.16548490524292,7.31233167648315,3.59522676467896,9.24133586883545,5.7132306098938
2022-05-31,0,56.47558,16.33467,1,1,0,90,7.09123706817627,1,0,1.64040768146515,0.864478170871735,10,4375,19962,0,1,347.410766601562,45.1617546081543,346.212768554688,47.2314720153809,8.09897232055664,0.0411919616162777,3250.34326171875,2257.642578125,8.86234951019287,1.25136172771454,0.229181900620461,13.1087417602539,14.9584465026855,7.01813173294067,0.392958045005798,0.0329194404184818,3.10246562957764,2.87287974357605,8.80861854553223,5.21355581283569,9.50614070892334,6.08347368240356
2022-05-31,0,56.49577,16.34403,1,1,0,270,7.06874370574951,1,0,1.67661309242249,0.876540005207062,10,2427,20340,0,1,348.008575439453,45.4452247619629,346.163940429688,47.7797355651855,8.09821319580078,0.0416230782866478,3349.60864257812,2329.93701171875,8.81503105163574,1.25579965114594,0.171886816620827,13.4500417709351,15.1184530258179,7.00837802886963,0.37427231669426,0.0312127564102411,2.95333337783813,2.77809834480286,8.93328857421875,5.40547513961792,9.53590202331543,6.16282320022583
2022-05-31,0,56.51513,16.31093,0,0,0,108,7.14933490753174,-4,-1,1.61899471282959,0.818066775798798,17,7091,18247,0,1,344.500762939453,47.8861999511719,346.677001953125,48.1635208129883,8.10191917419434,0.0431519336998463,3297.87280273438,2244.3974609375,8.80767250061035,1.22496724128723,0.0905925035476685,11.5391550064087,15.0330448150635,6.97644948959351,0.379187196493149,0.0295506548136473,3.19630336761475,2.70974826812744,8.08340930938721,4.43764972686768,9.49446201324463,6.18079614639282
2022-05-31,0,56.53672,16.28588,1,1,0,315,7.12777900695801,-4,-1,1.62658166885376,0.824270784854889,15,7125,17258,0,1,344.923248291016,49.2271537780762,347.395843505859,48.8113212585449,8.1029109954834,0.0446992069482803,3361.66064453125,2254.40502929688,8.76600933074951,1.20890820026398,0.0810284167528152,11.7993097305298,15.0294733047485,6.97025728225708,0.358278870582581,0.0263605136424303,2.95638346672058,2.54966616630554,8.13759613037109,4.63735103607178,9.4361400604248,6.23119258880615
2022-05-31,0,56.54772,16.34452,1,0,1,101,7.04986619949341,-1,0,1.68341636657715,0.844105839729309,11,5023,13179,0,1,347.400604248047,47.4468536376953,346.530639648438,48.7935905456543,8.09912776947021,0.0435091815888882,3435.0322265625,2354.181640625,8.74287128448486,1.23703527450562,0.146075829863548,13.3012275695801,15.2565927505493,6.96513843536377,0.343877226114273,0.0251496508717537,2.80352377891541,2.59600138664246,8.83077239990234,5.38006496429443,9.53827857971191,6.29533195495605
2022-05-31,0,56.56143,16.35133,1,1,1,98,7.02411317825317,-1,0,1.68266999721527,0.833784341812134,10,4625,11290,0,1,347.318328857422,48.2318344116211,346.781036376953,49.0484619140625,8.09903430938721,0.0438469611108303,3463.36352539062,2366.08642578125,8.72825527191162,1.22713828086853,0.202570334076881,13.6641178131104,15.245171546936,6.95572471618652,0.326312303543091,0.023069029673934,2.6883978843689,2.53279256820679,8.94857215881348,5.57402944564819,9.512526512146,6.31356143951416
2022-05-31,0,56.56892,16.30992,0,1,1,270,7.07900810241699,-4,-1,1.66015458106995,0.837923645973206,14,8737,13619,0,1,345.448944091797,50.0288505554199,347.426391601562,49.324348449707,8.10107040405273,0.0456976369023323,3491.67333984375,2335.84912109375,8.70551776885986,1.21758651733398,0.0572957620024681,12.4954748153687,15.1124382019043,6.94463586807251,0.333945125341415,0.022932019084692,2.78920674324036,2.45276927947998,8.45529556274414,5.01770067214966,9.43745803833008,6.29363918304443
2022-05-31,0,56.57408,16.36253,1,1,1,270,6.99204730987549,0,1,1.70034301280975,0.841085433959961,7,3945,8901,0,1,346.982666015625,49.330436706543,346.862426757812,49.4416351318359,8.09862041473389,0.0443686433136463,3546.05126953125,2425.41186523438,8.70583629608154,1.22850692272186,0.114591404795647,14.1758489608765,15.3163471221924,6.94833755493164,0.303287863731384,0.020370239391923,2.53530168533325,2.43847584724426,9.09485054016113,5.84072875976562,9.50504875183105,6.36192512512207
2022-05-31,0,56.60165,16.35175,1,1,1,315,7.00270748138428,-3,-4,1.69779706001282,0.856258392333984,15,5030,10048,0,1,346.940826416016,50.0148849487305,347.457458496094,49.5120811462402,8.09895801544189,0.0465646609663963,3636.57592773438,2445.779296875,8.64825916290283,1.22672688961029,0.162056505680084,13.4374923706055,15.1481742858887,6.92623138427734,0.304816097021103,0.0195303782820702,2.48663306236267,2.37031555175781,8.78176784515381,5.53143215179443,9.42273235321045,6.33168935775757
2022-05-31,0,56.6509,12.67638,1,1,1,63,23.7246837615967,1,-1,1.63186287879944,0.49555829167366,16,3780,24222,0,3,289.372222900391,47.6648941040039,328.577545166016,43.4297256469727,8.09452438354492,0.0438939146697521,3315.71850585938,1552.46252441406,10.3795461654663,1.16848063468933,0.12811703979969,13.2275495529175,15.6223564147949,13.3578281402588,0.558960795402527,0.0694649070501328,5.66556453704834,3.13538908958435,10.7303647994995,5.00761270523071,10.019998550415,6.10569477081299
2022-05-31,0,56.70003,12.63848,1,0,1,90,22.194278717041,3,-2,1.59056007862091,0.485663235187531,14,4341,22450,0,1,296.041229248047,46.623218536377,328.129821777344,43.5567932128906,8.09859848022461,0.0435222610831261,3112.43310546875,1410.04174804688,10.4933824539185,1.15033054351807,4.96961674779611e-17,13.6524238586426,15.6296329498291,13.5771188735962,0.549258768558502,0.0691366046667099,5.20548343658447,3.13505935668945,10.6508274078369,5.22429084777832,10.0292863845825,6.11651515960693
2022-05-31,0,56.71017,12.6266,0,1,1,63,21.6937580108643,4,-1,1.58641874790192,0.48451092839241,13,2902,22450,0,4,301.036987304688,45.1008567810059,328.086364746094,43.5438613891602,8.09920024871826,0.043412871658802,3097.35327148438,1393.79895019531,10.5015277862549,1.14968645572662,0.12811703979969,13.7262191772461,15.6209154129028,13.5996866226196,0.55335658788681,0.069196343421936,5.00900888442993,3.14277267456055,10.6135292053223,5.32102918624878,10.0306386947632,6.11249685287476
2022-05-31,0,56.73275,12.25438,1,1,1,270,33.8609580993652,-2,0,1.24682533740997,0.36144632101059,38,40775,42403,7,10,247.392761230469,38.2264518737793,316.208740234375,40.2627906799316,8.10764026641846,0.0460742190480232,2001.78454589844,992.289001464844,12.092945098877,1.02488565444946,1.98784669911844e-16,7.20877933502197,15.4218921661377,18.4110240936279,0.803535759449005,0.0796293690800667,8.42699146270752,3.82951974868774,8.77493667602539,2.50770926475525,10.2564210891724,5.85407304763794
2022-05-31,0,56.74515,12.59113,1,1,1,90,23.4882736206055,3,0,1.5602753162384,0.468314379453659,13,3841,19548,0,1,290.820465087891,47.1426658630371,327.429077148438,43.2933502197266,8.10143280029297,0.0428195856511593,3019.95166015625,1321.28198242188,10.6061992645264,1.1297699213028,0.114591404795647,13.395788192749,15.5993070602417,13.8463592529297,0.571592628955841,0.0708370432257652,5.47696304321289,3.20267558097839,10.7224044799805,5.11321449279785,10.0450086593628,6.0863938331604
2022-05-31,0,56.84215,11.96485,1,1,1,243,33.4780082702637,3,-1,1.1960768699646,0.351738303899765,34,42979,62654,1,8,260.274444580078,34.4591903686523,312.975006103516,39.37744140625,8.11014461517334,0.0464080944657326,1858.41882324219,994.50537109375,12.3918762207031,1.08217418193817,0.12811703979969,7.8484263420105,15.2320013046265,19.8289127349854,0.885117471218109,0.0772937163710594,8.01429557800293,4.11761474609375,9.21599292755127,3.02957725524902,10.3243198394775,5.72228479385376
2022-05-31,0,57.33718,11.67372,1,1,1,8,34.3107948303223,-7,-2,1.26111030578613,0.406597435474396,62,29737,55989,9,10,259.110260009766,33.8062629699707,311.274291992188,39.0309791564941,8.1157751083374,0.0482498221099377,2037.353515625,1100.98669433594,12.4277019500732,1.21245121955872,0.202570334076881,7.51348543167114,15.2403936386108,20.9629707336426,0.833450615406036,0.076576940715313,7.83889293670654,4.07659006118774,8.44481372833252,2.17786884307861,10.2689590454102,5.70974445343018
2022-05-31,1,59.3347,24.0333,1,1,1,225,6.2015962600708,4,-4,1.68382978439331,0.956179022789001,19,2634,12808,0,1,358.397674560547,45.8696441650391,358.619842529297,49.5062065124512,8.1850643157959,0.0389656499028206,3194.10180664062,2240.33129882812,8.49633598327637,1.39150559902191,0.162056505680084,9.43710994720459,12.8580732345581,6.00913763046265,0.231129139661789,0.0181106086820364,2.31148362159729,1.95573222637177,7.20483732223511,5.08488702774048,8.19327068328857,6.1207447052002
