"lat","long","fishing_hours"
54.87,13.42,0.3852
54.87,13.43,0.4308
54.87,13.44,5.2893
54.87,13.45,1.4448
54.87,13.46,0.4
54.87,13.47,0
54.87,13.48,0.3502
54.87,13.49,0.406
54.87,13.5,0
54.87,13.51,0.1833
54.87,13.52,0
54.87,13.53,1.7088
54.87,13.54,2.3208
54.87,13.55,1.6639
54.87,13.56,1.0968
54.87,13.57,1.0548
54.87,13.58,2.4534
54.87,13.59,2.674
54.87,13.6,3.7031
54.87,13.61,2.4176
54.87,13.62,1.8215
54.87,13.63,2.9333
54.87,13.64,3.6593
54.87,13.65,2.3327
54.87,13.66,65.9601
54.87,13.67,18.3602
54.87,13.68,17.0929
54.87,13.69,20.6097
54.87,13.7,2.855
54.87,13.71,2.1699
54.87,13.72,1.5974
54.87,13.73,0.1166
54.87,13.74,0.4419
54.87,13.75,1.6082
54.87,13.76,1.8591
54.87,13.77,0.7288
54.87,13.78,0.2113
54.87,13.79,1.0105
54.87,13.8,8.1887
54.87,13.81,1.8396
54.87,13.82,0.428
54.87,13.83,1.1032
54.87,13.84,3.3532
54.87,13.85,0.735
54.87,13.86,0.898
54.87,13.87,0.7086
54.87,13.88,1.3783
54.87,13.89,1.4818
54.87,13.9,0.8618
54.87,13.91,1.0607
54.87,13.92,0.8646
54.87,13.93,0.7468
54.87,13.94,4.7823
54.87,13.95,0.5977
54.87,13.96,0.205
54.87,13.98,0.4821
54.87,13.99,1.2899
54.87,14,0.1797
54.87,14.01,0.2166
54.87,14.03,0.213
54.87,14.04,1.9673
54.87,14.05,0.7327
54.87,14.06,1.7402
54.87,14.08,0
54.87,14.09,0
54.87,14.14,0
54.87,14.21,0
54.87,14.23,0
54.87,14.35,0.5949
54.87,14.36,0.2002
54.87,14.37,0
54.87,14.38,1.4499
54.87,14.39,0.401
54.87,14.41,1.1054
54.87,14.42,0.2011
54.87,14.43,0.3002
54.87,14.44,1.301
54.87,14.49,0
54.87,14.56,0
54.87,14.59,0
54.87,14.61,0
54.87,14.64,0
54.87,14.65,0
54.87,14.66,0.2005
54.87,14.69,0
54.87,14.7,0
54.87,14.71,0
54.87,14.77,0
54.87,14.78,0
54.87,14.82,0
54.87,14.84,0
54.87,14.85,0
54.87,14.86,0
54.87,14.92,0
54.87,14.93,0
54.87,14.96,0
54.87,14.98,0
54.87,14.99,0.2997
54.87,15.01,0.8785
54.87,15.02,0.2997
54.87,15.03,0.2
54.87,15.04,0.4027
54.87,15.05,0.2977
54.87,15.06,0.4924
54.87,15.07,0.2683
54.87,15.08,0.4424
54.87,15.09,0.4155
54.87,15.1,1.0071
54.87,15.11,1.9408
54.87,15.12,0.4988
54.87,15.13,0.3002
54.87,15.14,0.5152
54.87,15.15,2.2251
54.87,15.16,1.0051
54.87,15.17,0.4427
54.87,15.18,1.565
54.87,15.2,0.6868
54.87,15.21,0.6482
54.87,15.22,0.2147
54.87,15.23,0.8729
54.87,15.24,0.6085
54.87,15.25,0.3088
54.87,15.26,1.087
54.87,15.27,0.2994
54.87,15.28,0
54.87,15.29,0.3919
54.87,15.35,0
54.87,15.36,0
54.87,15.37,0.4388
54.87,15.38,0.4497
54.87,15.39,0.7885
54.87,15.4,0.8385
54.87,15.41,0.2052
54.87,15.42,1.2966
54.87,15.43,2.6801
54.87,15.44,0.681
54.87,15.45,1.158
54.87,15.46,0.2052
54.87,15.5,0
54.87,15.51,0
54.87,15.52,0
54.87,15.54,0.2719
54.87,15.57,0
54.87,15.59,0.2419
54.87,15.6,1.3508
54.87,15.62,0.2666
54.87,15.66,0
54.87,15.71,0
54.87,15.73,0
54.87,15.75,0
54.87,15.78,0
54.87,15.82,0
54.87,15.84,0.2983
54.87,15.86,0.2002
54.87,15.87,0
54.87,15.9,0
54.87,15.91,22.9086
54.87,15.93,0.2988
54.87,15.94,0.2008
54.87,15.95,0.9052
54.87,15.96,0.8207
54.87,15.97,0.7163
54.87,15.98,1.0245
54.87,15.99,0
54.87,16.01,1.1068
54.87,16.02,0.2013
54.87,16.03,0.8982
54.87,16.04,0.2994
54.87,16.05,0.7095
54.87,16.06,1.0009
54.87,16.07,0.9127
54.87,16.08,1.0383
54.87,16.09,0.4294
54.87,16.1,0.6562
54.87,16.11,0.4066
54.87,16.12,0.2244
54.87,16.16,0.2275
54.87,16.35,0
54.87,16.43,0
54.87,16.53,0.2866
54.87,16.54,0
54.87,16.64,0
54.87,16.67,0
54.87,16.75,0
54.87,16.86,0
54.87,16.89,0
54.87,16.91,0
54.87,16.92,0
54.87,16.95,0
54.87,17,0
54.87,17.07,0
54.87,17.1,0
54.87,17.13,0
54.87,17.4,0
54.87,17.56,0
54.87,17.57,0
54.87,17.58,0
54.87,17.79,0
54.87,17.81,0
54.87,17.84,0
54.87,17.86,0
54.87,17.89,0
54.87,17.91,0.2155
54.87,17.92,2.4211
54.87,17.93,0.2972
54.87,17.94,0.2991
54.87,17.97,0
54.87,17.98,0.5972
54.87,17.99,0
54.87,18.01,0
54.87,18.02,0.2475
54.87,18.05,0
54.87,18.06,0.2241
54.87,18.07,0.4941
54.87,18.08,0
54.87,18.09,2.3335
54.87,18.1,0.6579
54.87,18.11,1.3655
54.87,18.12,0.8829
54.87,18.13,1.788
54.87,18.14,1.1878
54.87,18.15,1.4414
54.87,18.16,1.0645
54.87,18.17,0.6166
54.87,18.18,0.4443
54.87,18.19,0.2077
54.87,18.2,0.2163
54.87,18.22,0
54.87,18.23,0
54.87,18.25,0
54.87,18.26,0
54.87,18.27,0
54.87,18.29,0.2008
54.87,18.3,0
54.87,18.31,0.2161
54.87,18.32,0
54.87,18.33,0.2119
54.87,18.34,0
54.87,18.35,0.2027
54.87,18.36,0.6174
54.87,18.37,2.7402
54.87,18.38,2.7083
54.87,18.39,9.1952
54.87,18.4,6.0765
54.87,18.41,6.3391
54.87,18.42,1.6771
54.87,18.43,0.4313
54.87,18.44,0.9774
54.87,18.45,1.2251
54.87,18.46,1.0504
54.87,18.47,0.3
54.87,18.48,0.4172
54.87,18.49,0.7465
54.87,18.5,0.6411
54.87,18.51,0
54.87,18.52,0
54.87,18.53,0.8368
54.87,18.54,0.649
54.87,18.55,0.456
54.87,18.56,2.0208
54.87,18.57,1.0433
54.87,18.58,0.6159
54.87,18.59,0.6732
54.87,18.6,1.4407
54.87,18.61,0.4265
54.87,18.62,2.254
54.87,18.63,5.0822
54.87,18.64,1.1036
54.87,18.65,6.427
54.87,18.66,5.2596
54.87,18.67,7.7829
54.87,18.68,8.7736
54.87,18.69,10.9993
54.87,18.7,8.8971
54.87,18.71,5.8468
54.87,18.72,7.5754
54.87,18.73,4.5484
54.87,18.74,7.2154
54.87,18.75,4.3713
54.87,18.76,18.2515
54.87,18.77,3.5232
54.87,18.78,0.8615
54.87,18.79,1.9734
54.87,18.8,1.4689
54.87,18.81,0.9773
54.87,18.82,0
54.87,18.83,0.9538
54.87,18.84,1.0983
54.87,18.85,2.8514
54.87,18.86,2.4238
54.87,18.87,4.7069
54.87,18.88,2.6095
54.87,18.89,0.8178
54.87,18.9,0.9161
54.87,18.91,0.7402
54.87,18.92,0.5577
54.87,18.93,0.6984
54.87,18.94,0.2258
54.87,18.95,2.0155
54.87,18.97,0
54.87,18.99,0
54.87,19,0.3083
54.87,19.01,0
54.87,19.02,0.2316
54.87,19.07,0
54.87,19.08,0
54.87,19.09,0
54.87,19.1,0
54.87,19.11,0
54.87,19.12,0
54.87,19.13,0
54.87,19.14,0
54.87,19.15,0
54.87,19.17,0
54.87,19.18,0
54.87,19.26,0.6052
54.87,19.27,0.203
54.87,19.28,1.3427
54.87,19.29,0.2052
54.87,6.03,0.3
54.87,6.1,0
54.87,6.12,0
54.87,6.19,16.9958
54.87,6.24,0.2002
54.87,6.28,0.2386
54.87,6.32,0.2213
54.87,6.42,0
54.87,6.47,0
54.87,6.6,0
54.87,7.08,0
54.87,7.57,0.635
54.87,7.58,5.2919
54.87,7.62,0.2613
54.87,7.63,2.2233
54.87,7.64,2.3369
54.87,7.67,0
54.87,7.81,0.2822
54.87,7.82,1.0019
54.87,7.83,19.7602
54.87,7.86,0.8899
54.87,7.88,0.2008
54.87,7.89,8.9091
54.87,7.93,0.9485
54.87,7.94,2.5493
54.87,7.96,0.2483
54.87,8,8.1706
54.87,8.01,0.5996
54.87,8.06,1.2631
54.87,8.07,0.2002
54.87,8.08,0.663
54.87,8.09,0.9863
54.87,8.1,0.4513
54.87,8.11,1.1496
54.87,8.12,4.1696
54.87,8.13,4.252
54.87,8.14,1.5959
54.87,8.15,0.7247
54.87,8.16,1.0977
54.87,8.17,2.5666
54.87,8.18,5.1704
54.87,8.19,16.7749
54.87,8.2,4.3045
54.87,8.21,2.8947
54.87,8.22,0.2466
54.87,8.23,0
54.87,8.24,6.4991
54.87,8.25,0.401
54.87,8.26,2.8127
54.87,8.27,0.8144
54.87,9.63,0
54.87,9.77,0
54.87,9.78,0
54.87,9.82,0
54.87,9.83,0.203
54.87,9.84,0.4027
54.88,10.11,0.2158
54.88,10.14,0
54.88,10.15,0
54.88,10.16,0
54.88,10.17,0.5505
54.88,10.18,0
54.88,10.19,0
54.88,10.2,0.643
54.88,10.21,0.473
54.88,10.22,0.2005
54.88,10.23,0.2266
54.88,10.24,1.0377
54.88,10.62,0
54.88,10.82,0.6349
54.88,10.83,7.062
54.88,10.84,0.225
54.88,10.85,1.2935
54.88,10.86,1.5437
54.88,10.87,1.2684
54.88,10.88,0.5111
54.88,10.89,0
54.88,10.91,0
54.88,10.95,0
54.88,10.96,0.2233
54.88,12.11,0
54.88,12.12,0
54.88,12.13,0
54.88,12.69,0
54.88,13.18,0
54.88,13.2,0
54.88,13.22,0
54.88,13.27,0
54.88,13.33,0
54.88,13.4,1.7207
54.88,13.41,0.2469
54.88,13.44,0.25
54.88,13.45,0
54.88,13.46,0.425
54.88,13.47,0.9841
54.88,13.48,0
54.88,13.49,0.5374
54.88,13.5,1.8701
54.88,13.51,3.1464
54.88,13.52,0.8173
54.88,13.53,2.9124
54.88,13.54,2.5546
54.88,13.55,3.6216
54.88,13.56,1.7104
54.88,13.57,3.5034
54.88,13.58,1.6559
54.88,13.59,3.4524
54.88,13.6,1.1651
54.88,13.61,0.8718
54.88,13.62,2.833
54.88,13.63,1.1299
54.88,13.64,0.2055
54.88,13.65,0
54.88,13.66,0.5
54.88,13.67,0.2047
54.88,13.68,0.9207
54.88,13.69,0.8543
54.88,13.7,1.6187
54.88,13.71,1.2384
54.88,13.72,0.8801
54.88,13.73,0.2508
54.88,13.74,0.5241
54.88,13.75,2.3605
54.88,13.76,0.2527
54.88,13.77,0.7752
54.88,13.78,0
54.88,13.79,0.6349
54.88,13.8,1.0734
54.88,13.81,2.1937
54.88,13.82,11.0347
54.88,13.83,1.7965
54.88,13.84,2.079
54.88,13.85,0.4297
54.88,13.86,1.2488
54.88,13.87,4.1908
54.88,13.88,1.8639
54.88,13.89,1.2407
54.88,13.9,13.0118
54.88,13.91,2.2473
54.88,13.92,0.5691
54.88,13.93,0.6404
54.88,13.94,1.6804
54.88,13.95,1.4697
54.88,13.96,0.2063
54.88,13.97,0.4169
54.88,13.98,0.4569
54.88,13.99,3.2263
54.88,14.01,0.2219
54.88,14.02,0.2075
54.88,14.04,1.3957
54.88,14.05,0.9883
54.88,14.06,0
54.88,14.07,1.0796
54.88,14.08,3.5302
54.88,14.09,0
54.88,14.1,0
54.88,14.12,0
54.88,14.14,1.2569
54.88,14.16,0
54.88,14.31,0
54.88,14.33,0
54.88,14.36,0.9005
54.88,14.37,0.5102
54.88,14.38,0.7021
54.88,14.39,1.3974
54.88,14.4,1.1004
54.88,14.41,1.4937
54.88,14.42,0.2
54.88,14.43,0.8966
54.88,14.44,0.9965
54.88,14.45,0.2011
54.88,14.47,0.2002
54.88,14.51,0
54.88,14.6,0
54.88,14.65,0
54.88,14.66,0.2997
54.88,14.67,0.6835
54.88,14.7,0.2008
54.88,14.71,0
54.88,14.74,0
54.88,14.75,0
54.88,14.76,0.2225
54.88,14.78,0
54.88,14.84,0
54.88,14.91,0.2013
54.88,14.92,0.2005
54.88,14.94,0.2
54.88,14.95,0.5988
54.88,14.96,0.2019
54.88,14.97,0.2002
54.88,14.98,0.2019
54.88,14.99,0.4463
54.88,15,0.2169
54.88,15.02,0.215
54.88,15.04,0.5166
54.88,15.05,0.7831
54.88,15.06,0.2213
54.88,15.07,0.6738
54.88,15.08,0
54.88,15.09,0
54.88,15.1,0
54.88,15.11,0.7693
54.88,15.13,0.4988
54.88,15.14,0
54.88,15.15,1.1749
54.88,15.17,0.2005
54.88,15.18,0.7607
54.88,15.19,0.2047
54.88,15.2,2.6822
54.88,15.21,1.6173
54.88,15.22,0.7827
54.88,15.23,0.2013
54.88,15.24,0.5038
54.88,15.25,1.7081
54.88,15.26,0.9984
54.88,15.27,0.4169
54.88,15.28,2.9987
54.88,15.29,0
54.88,15.3,0
54.88,15.32,0.3575
54.88,15.37,0
54.88,15.39,1.6588
54.88,15.4,0.6049
54.88,15.41,2.894
54.88,15.42,5.3365
54.88,15.43,0.6585
54.88,15.44,0.8258
54.88,15.45,0.2222
54.88,15.48,0.2305
54.88,15.49,0.5722
54.88,15.5,0
54.88,15.51,0
54.88,15.54,0
54.88,15.59,0.2113
54.88,15.6,0
54.88,15.61,0
54.88,15.62,0
54.88,15.63,0
54.88,15.67,0
54.88,15.69,0
54.88,15.73,0
54.88,15.76,0
